date,retailer_id,product_id,demand,fulfilled,stockout,stockout_rate
2026-01-26,R4,p1,12,0,12,1.0
2026-01-26,R4,p3,33,0,33,1.0
2026-01-26,R4,p2,58,0,58,1.0
2026-01-26,R4,p5,13,0,13,1.0
2026-01-26,R5,p4,40,0,40,1.0
2026-01-26,R5,p1,22,0,22,1.0
2026-01-26,R5,p3,124,0,124,1.0
2026-01-26,R5,p2,37,0,37,1.0
2026-01-26,R5,p5,106,0,106,1.0
2026-01-26,R6,p4,7,0,7,1.0
2026-01-26,R6,p1,62,0,62,1.0
2026-01-26,R6,p3,79,0,79,1.0
2026-01-26,R6,p2,98,0,98,1.0
2026-01-26,R6,p5,183,0,183,1.0
2026-01-26,R7,p4,93,0,93,1.0
2026-01-26,R7,p1,35,0,35,1.0
2026-01-26,R7,p3,101,0,101,1.0
2026-01-26,R7,p2,115,0,115,1.0
2026-01-26,R7,p5,49,0,49,1.0
2026-01-26,R8,p4,46,0,46,1.0
2026-01-26,R8,p1,77,0,77,1.0
2026-01-26,R8,p3,48,0,48,1.0
2026-01-26,R8,p2,34,0,34,1.0
2026-01-26,R8,p5,27,0,27,1.0
2026-01-26,R9,p4,126,0,126,1.0
2026-01-26,R9,p1,109,0,109,1.0
2026-01-26,R9,p3,73,0,73,1.0
2026-01-26,R9,p2,51,0,51,1.0
2026-01-26,R9,p5,72,0,72,1.0
2026-01-26,R10,p4,124,0,124,1.0
2026-01-26,R10,p1,13,0,13,1.0
2026-01-26,R10,p3,35,0,35,1.0
2026-01-26,R10,p2,23,0,23,1.0
2026-01-26,R10,p5,99,0,99,1.0
2026-01-27,R1,p4,15,0,15,1.0
2026-01-27,R1,p1,24,0,24,1.0
2026-01-27,R1,p3,23,0,23,1.0
2026-01-27,R1,p2,126,0,126,1.0
2026-01-27,R1,p5,59,0,59,1.0
2026-01-27,R2,p4,27,0,27,1.0
2026-01-27,R2,p1,101,0,101,1.0
2026-01-27,R2,p3,15,0,15,1.0
2026-01-27,R2,p2,26,0,26,1.0
2026-01-27,R2,p5,50,0,50,1.0
2026-01-27,R3,p4,67,0,67,1.0
2026-01-27,R3,p1,119,0,119,1.0
2026-01-27,R3,p3,177,0,177,1.0
2026-01-27,R3,p2,106,0,106,1.0
2026-01-27,R3,p5,160,0,160,1.0
2026-01-27,R4,p4,27,0,27,1.0
2026-01-27,R4,p1,23,0,23,1.0
2026-01-27,R4,p3,72,0,72,1.0
2026-01-27,R4,p2,27,0,27,1.0
2026-01-27,R4,p5,30,0,30,1.0
2026-01-27,R5,p4,41,0,41,1.0
2026-01-27,R5,p1,26,0,26,1.0
2026-01-27,R5,p3,87,0,87,1.0
2026-01-27,R5,p2,38,0,38,1.0
2026-01-27,R5,p5,61,0,61,1.0
2026-01-27,R6,p4,7,0,7,1.0
2026-01-27,R6,p1,75,0,75,1.0
2026-01-27,R6,p3,26,0,26,1.0
2026-01-27,R6,p2,1,0,1,1.0
2026-01-27,R6,p5,54,0,54,1.0
2026-01-27,R7,p4,79,0,79,1.0
2026-01-27,R7,p1,44,0,44,1.0
2026-01-27,R7,p3,72,0,72,1.0
2026-01-27,R7,p2,109,0,109,1.0
2026-01-27,R7,p5,38,0,38,1.0
2026-01-27,R8,p4,2,0,2,1.0
2026-01-27,R8,p1,78,0,78,1.0
2026-01-27,R8,p3,19,0,19,1.0
2026-01-27,R8,p2,50,0,50,1.0
2026-01-27,R8,p5,0,0,0,0.0
2026-01-27,R9,p4,124,0,124,1.0
2026-01-27,R9,p1,49,0,49,1.0
2026-01-27,R9,p3,89,0,89,1.0
2026-01-27,R9,p2,60,0,60,1.0
2026-01-27,R9,p5,42,0,42,1.0
2026-01-27,R10,p4,56,0,56,1.0
2026-01-27,R10,p1,11,0,11,1.0
2026-01-27,R10,p3,22,0,22,1.0
2026-01-27,R10,p2,25,0,25,1.0
2026-01-27,R10,p5,94,0,94,1.0
2026-01-28,R1,p4,28,0,28,1.0
2026-01-28,R1,p1,14,0,14,1.0
2026-01-28,R1,p3,9,0,9,1.0
2026-01-28,R1,p2,166,0,166,1.0
2026-01-28,R1,p5,100,0,100,1.0
2026-01-28,R2,p4,12,0,12,1.0
2026-01-28,R2,p1,50,0,50,1.0
2026-01-28,R2,p3,16,0,16,1.0
2026-01-28,R2,p2,60,0,60,1.0
2026-01-28,R2,p5,51,0,51,1.0
2026-01-28,R3,p4,99,0,99,1.0
2026-01-28,R3,p1,212,0,212,1.0
2026-01-28,R3,p3,78,0,78,1.0
2026-01-28,R3,p2,83,0,83,1.0
2026-01-28,R3,p5,108,0,108,1.0
2026-01-28,R4,p4,98,0,98,1.0
2026-01-28,R4,p1,45,0,45,1.0
2026-01-28,R4,p3,42,0,42,1.0
2026-01-28,R4,p2,44,0,44,1.0
2026-01-28,R4,p5,25,0,25,1.0
2026-01-28,R5,p4,27,0,27,1.0
2026-01-28,R5,p1,32,0,32,1.0
2026-01-28,R5,p3,93,0,93,1.0
2026-01-28,R5,p2,26,0,26,1.0
2026-01-28,R5,p5,90,0,90,1.0
2026-01-28,R6,p4,4,0,4,1.0
2026-01-28,R6,p1,154,0,154,1.0
2026-01-28,R6,p3,195,0,195,1.0
2026-01-28,R6,p2,85,0,85,1.0
2026-01-28,R6,p5,100,0,100,1.0
2026-01-28,R7,p4,32,0,32,1.0
2026-01-28,R7,p1,34,0,34,1.0
2026-01-28,R7,p3,71,0,71,1.0
2026-01-28,R7,p2,154,0,154,1.0
2026-01-28,R7,p5,59,0,59,1.0
2026-01-28,R8,p4,37,0,37,1.0
2026-01-28,R8,p1,151,0,151,1.0
2026-01-28,R8,p3,48,0,48,1.0
2026-01-28,R8,p2,70,0,70,1.0
2026-01-28,R8,p5,13,0,13,1.0
2026-01-28,R9,p4,159,0,159,1.0
2026-01-28,R9,p1,56,0,56,1.0
2026-01-28,R9,p3,134,0,134,1.0
2026-01-28,R9,p2,78,0,78,1.0
2026-01-28,R9,p5,51,0,51,1.0
2026-01-28,R10,p4,122,0,122,1.0
2026-01-28,R10,p1,16,0,16,1.0
2026-01-28,R10,p3,31,0,31,1.0
2026-01-28,R10,p2,22,0,22,1.0
2026-01-28,R10,p5,104,0,104,1.0
2026-01-29,R1,p4,53,0,53,1.0
2026-01-29,R1,p1,23,0,23,1.0
2026-01-29,R1,p3,14,0,14,1.0
2026-01-29,R1,p2,145,0,145,1.0
2026-01-29,R1,p5,109,0,109,1.0
2026-01-29,R2,p4,94,0,94,1.0
2026-01-29,R2,p1,63,0,63,1.0
2026-01-29,R2,p3,29,0,29,1.0
2026-01-29,R2,p2,54,0,54,1.0
2026-01-29,R2,p5,21,0,21,1.0
2026-01-29,R3,p4,32,0,32,1.0
2026-01-29,R3,p1,29,0,29,1.0
2026-01-29,R3,p3,67,0,67,1.0
2026-01-29,R3,p2,83,0,83,1.0
2026-01-29,R3,p5,36,0,36,1.0
2026-01-29,R4,p4,33,0,33,1.0
2026-01-29,R4,p1,12,0,12,1.0
2026-01-29,R4,p3,66,0,66,1.0
2026-01-29,R4,p2,75,0,75,1.0
2026-01-29,R4,p5,4,0,4,1.0
2026-01-29,R5,p4,27,0,27,1.0
2026-01-29,R5,p1,27,0,27,1.0
2026-01-29,R5,p3,115,0,115,1.0
2026-01-29,R5,p2,39,0,39,1.0
2026-01-29,R5,p5,83,0,83,1.0
2026-01-29,R6,p4,15,0,15,1.0
2026-01-29,R6,p1,4,0,4,1.0
2026-01-29,R6,p3,186,0,186,1.0
2026-01-29,R6,p2,50,0,50,1.0
2026-01-29,R6,p5,121,0,121,1.0
2026-01-29,R7,p4,52,0,52,1.0
2026-01-29,R7,p1,42,0,42,1.0
2026-01-29,R7,p3,66,0,66,1.0
2026-01-29,R7,p2,41,0,41,1.0
2026-01-29,R7,p5,65,0,65,1.0
2026-01-29,R8,p4,51,0,51,1.0
2026-01-29,R8,p1,32,0,32,1.0
2026-01-29,R8,p3,19,0,19,1.0
2026-01-29,R8,p2,53,0,53,1.0
2026-01-29,R8,p5,7,0,7,1.0
2026-01-29,R9,p4,113,0,113,1.0
2026-01-29,R9,p1,62,0,62,1.0
2026-01-29,R9,p3,124,0,124,1.0
2026-01-29,R9,p2,52,0,52,1.0
2026-01-29,R9,p5,72,0,72,1.0
2026-01-29,R10,p4,112,0,112,1.0
2026-01-29,R10,p1,7,0,7,1.0
2026-01-29,R10,p3,22,0,22,1.0
2026-01-29,R10,p2,20,0,20,1.0
2026-01-29,R10,p5,86,0,86,1.0
2026-01-30,R1,p4,54,0,54,1.0
2026-01-30,R1,p1,6,0,6,1.0
2026-01-30,R1,p3,48,0,48,1.0
2026-01-30,R1,p2,61,0,61,1.0
2026-01-30,R1,p5,67,0,67,1.0
2026-01-30,R2,p4,126,0,126,1.0
2026-01-30,R2,p1,134,0,134,1.0
2026-01-30,R2,p3,30,0,30,1.0
2026-01-30,R2,p2,102,0,102,1.0
2026-01-30,R2,p5,28,0,28,1.0
2026-01-30,R3,p4,48,0,48,1.0
2026-01-30,R3,p1,112,0,112,1.0
2026-01-30,R3,p3,97,0,97,1.0
2026-01-30,R3,p2,62,0,62,1.0
2026-01-30,R3,p5,63,0,63,1.0
2026-01-30,R4,p4,87,0,87,1.0
2026-01-30,R4,p1,11,0,11,1.0
2026-01-30,R4,p3,53,0,53,1.0
2026-01-30,R4,p2,9,0,9,1.0
2026-01-30,R4,p5,59,0,59,1.0
2026-01-30,R5,p4,35,0,35,1.0
2026-01-30,R5,p1,24,0,24,1.0
2026-01-30,R5,p3,70,0,70,1.0
2026-01-30,R5,p2,56,0,56,1.0
2026-01-30,R5,p5,70,0,70,1.0
2026-01-30,R6,p4,14,0,14,1.0
2026-01-30,R6,p1,65,0,65,1.0
2026-01-30,R6,p3,108,0,108,1.0
2026-01-30,R6,p2,77,0,77,1.0
2026-01-30,R6,p5,109,0,109,1.0
2026-01-30,R7,p4,33,0,33,1.0
2026-01-30,R7,p1,26,0,26,1.0
2026-01-30,R7,p3,38,0,38,1.0
2026-01-30,R7,p2,87,0,87,1.0
2026-01-30,R7,p5,63,0,63,1.0
2026-01-30,R8,p4,18,0,18,1.0
2026-01-30,R8,p1,53,0,53,1.0
2026-01-30,R8,p3,17,0,17,1.0
2026-01-30,R8,p2,24,0,24,1.0
2026-01-30,R8,p5,34,0,34,1.0
2026-01-30,R9,p4,60,0,60,1.0
2026-01-30,R9,p1,93,0,93,1.0
2026-01-30,R9,p3,122,0,122,1.0
2026-01-30,R9,p2,28,0,28,1.0
2026-01-30,R9,p5,59,0,59,1.0
2026-01-30,R10,p4,90,0,90,1.0
2026-01-30,R10,p1,8,0,8,1.0
2026-01-30,R10,p3,31,0,31,1.0
2026-01-30,R10,p2,15,0,15,1.0
2026-01-30,R10,p5,106,0,106,1.0
2026-01-31,R1,p4,37,0,37,1.0
2026-01-31,R1,p1,20,0,20,1.0
2026-01-31,R1,p3,14,0,14,1.0
2026-01-31,R1,p2,120,0,120,1.0
2026-01-31,R1,p5,83,0,83,1.0
2026-01-31,R2,p4,68,0,68,1.0
2026-01-31,R2,p1,110,0,110,1.0
2026-01-31,R2,p3,22,0,22,1.0
2026-01-31,R2,p2,113,0,113,1.0
2026-01-31,R2,p5,22,0,22,1.0
2026-01-31,R3,p4,165,0,165,1.0
2026-01-31,R3,p1,188,0,188,1.0
2026-01-31,R3,p3,114,0,114,1.0
2026-01-31,R3,p2,133,0,133,1.0
2026-01-31,R3,p5,64,0,64,1.0
2026-01-31,R4,p4,61,0,61,1.0
2026-01-31,R4,p1,20,0,20,1.0
2026-01-31,R4,p3,54,0,54,1.0
2026-01-31,R4,p2,84,0,84,1.0
2026-01-31,R4,p5,52,0,52,1.0
2026-01-31,R5,p4,30,0,30,1.0
2026-01-31,R5,p1,38,0,38,1.0
2026-01-31,R5,p3,101,0,101,1.0
2026-01-31,R5,p2,48,0,48,1.0
2026-01-31,R5,p5,72,0,72,1.0
2026-01-31,R6,p4,11,0,11,1.0
2026-01-31,R6,p1,56,0,56,1.0
2026-01-31,R6,p3,60,0,60,1.0
2026-01-31,R6,p2,103,0,103,1.0
2026-01-31,R6,p5,93,0,93,1.0
2026-01-31,R7,p4,82,0,82,1.0
2026-01-31,R7,p1,26,0,26,1.0
2026-01-31,R7,p3,135,0,135,1.0
2026-01-31,R7,p2,90,0,90,1.0
2026-01-31,R7,p5,23,0,23,1.0
2026-01-31,R8,p4,32,0,32,1.0
2026-01-31,R8,p1,12,0,12,1.0
2026-01-31,R8,p3,36,0,36,1.0
2026-01-31,R8,p2,80,0,80,1.0
2026-01-31,R8,p5,16,0,16,1.0
2026-01-31,R9,p4,113,0,113,1.0
2026-01-31,R9,p1,115,0,115,1.0
2026-01-31,R9,p3,114,0,114,1.0
2026-01-31,R9,p2,68,0,68,1.0
2026-01-31,R9,p5,73,0,73,1.0
2026-01-31,R10,p4,80,0,80,1.0
2026-01-31,R10,p1,11,0,11,1.0
2026-01-31,R10,p3,20,0,20,1.0
2026-01-31,R10,p2,19,0,19,1.0
2026-01-31,R10,p5,89,0,89,1.0
2026-02-01,R1,p4,25,0,25,1.0
2026-02-01,R1,p1,14,0,14,1.0
2026-02-01,R1,p3,26,0,26,1.0
2026-02-01,R1,p2,117,0,117,1.0
2026-02-01,R1,p5,94,0,94,1.0
2026-02-01,R2,p4,125,0,125,1.0
2026-02-01,R2,p1,79,0,79,1.0
2026-02-01,R2,p3,11,0,11,1.0
2026-02-01,R2,p2,82,0,82,1.0
2026-02-01,R2,p5,13,0,13,1.0
2026-02-01,R3,p4,90,0,90,1.0
2026-02-01,R3,p1,61,0,61,1.0
2026-02-01,R3,p3,46,0,46,1.0
2026-02-01,R3,p2,174,0,174,1.0
2026-02-01,R3,p5,20,0,20,1.0
2026-02-01,R4,p4,64,0,64,1.0
2026-02-01,R4,p1,9,0,9,1.0
2026-02-01,R4,p3,81,0,81,1.0
2026-02-01,R4,p2,36,0,36,1.0
2026-02-01,R4,p5,13,0,13,1.0
2026-02-01,R5,p4,35,0,35,1.0
2026-02-01,R5,p1,18,0,18,1.0
2026-02-01,R5,p3,117,0,117,1.0
2026-02-01,R5,p2,60,0,60,1.0
2026-02-01,R5,p5,102,0,102,1.0
2026-02-01,R6,p4,7,0,7,1.0
2026-02-01,R6,p1,0,0,0,0.0
2026-02-01,R6,p3,113,0,113,1.0
2026-02-01,R6,p2,73,0,73,1.0
2026-02-01,R6,p5,86,0,86,1.0
2026-02-01,R7,p4,62,0,62,1.0
2026-02-01,R7,p1,67,0,67,1.0
2026-02-01,R7,p3,34,0,34,1.0
2026-02-01,R7,p2,64,0,64,1.0
2026-02-01,R7,p5,25,0,25,1.0
2026-02-01,R8,p4,22,0,22,1.0
2026-02-01,R8,p1,109,0,109,1.0
2026-02-01,R8,p3,53,0,53,1.0
2026-02-01,R8,p2,139,0,139,1.0
2026-02-01,R8,p5,36,0,36,1.0
2026-02-01,R9,p4,87,0,87,1.0
2026-02-01,R9,p1,105,0,105,1.0
2026-02-01,R9,p3,89,0,89,1.0
2026-02-01,R9,p2,63,0,63,1.0
2026-02-01,R9,p5,54,0,54,1.0
2026-02-01,R10,p4,123,0,123,1.0
2026-02-01,R10,p1,9,0,9,1.0
2026-02-01,R10,p3,30,0,30,1.0
2026-02-01,R10,p2,20,0,20,1.0
2026-02-01,R10,p5,56,0,56,1.0
2026-02-02,R1,p4,45,0,45,1.0
2026-02-02,R1,p1,17,0,17,1.0
2026-02-02,R1,p3,30,0,30,1.0
2026-02-02,R1,p2,103,0,103,1.0
2026-02-02,R1,p5,153,0,153,1.0
2026-02-02,R2,p4,69,0,69,1.0
2026-02-02,R2,p1,88,0,88,1.0
2026-02-02,R2,p3,23,0,23,1.0
2026-02-02,R2,p2,85,0,85,1.0
2026-02-02,R2,p5,18,0,18,1.0
2026-02-02,R3,p4,44,0,44,1.0
2026-02-02,R3,p1,250,0,250,1.0
2026-02-02,R3,p3,63,0,63,1.0
2026-02-02,R3,p2,172,0,172,1.0
2026-02-02,R3,p5,111,0,111,1.0
2026-02-02,R4,p4,94,0,94,1.0
2026-02-02,R4,p1,16,0,16,1.0
2026-02-02,R4,p3,95,0,95,1.0
2026-02-02,R4,p2,86,0,86,1.0
2026-02-02,R4,p5,25,0,25,1.0
2026-02-02,R5,p4,40,0,40,1.0
2026-02-02,R5,p1,30,0,30,1.0
2026-02-02,R5,p3,63,0,63,1.0
2026-02-02,R5,p2,76,0,76,1.0
2026-02-02,R5,p5,52,0,52,1.0
2026-02-02,R6,p4,18,0,18,1.0
2026-02-02,R6,p1,31,0,31,1.0
2026-02-02,R6,p3,45,0,45,1.0
2026-02-02,R6,p2,37,0,37,1.0
2026-02-02,R6,p5,110,0,110,1.0
2026-02-02,R7,p4,35,0,35,1.0
2026-02-02,R7,p1,48,0,48,1.0
2026-02-02,R7,p3,106,0,106,1.0
2026-02-02,R7,p2,121,0,121,1.0
2026-02-02,R7,p5,43,0,43,1.0
2026-02-02,R8,p4,56,0,56,1.0
2026-02-02,R8,p1,163,0,163,1.0
2026-02-02,R8,p3,53,0,53,1.0
2026-02-02,R8,p2,75,0,75,1.0
2026-02-02,R8,p5,34,0,34,1.0
2026-02-02,R9,p4,109,0,109,1.0
2026-02-02,R9,p1,64,0,64,1.0
2026-02-02,R9,p3,77,0,77,1.0
2026-02-02,R9,p2,62,0,62,1.0
2026-02-02,R9,p5,53,0,53,1.0
2026-02-02,R10,p4,85,0,85,1.0
2026-02-02,R10,p1,14,0,14,1.0
2026-02-02,R10,p3,25,0,25,1.0
2026-02-02,R10,p2,14,0,14,1.0
2026-02-02,R10,p5,76,0,76,1.0
2026-02-03,R1,p4,28,0,28,1.0
2026-02-03,R1,p1,15,0,15,1.0
2026-02-03,R1,p3,35,0,35,1.0
2026-02-03,R1,p2,98,0,98,1.0
2026-02-03,R1,p5,55,0,55,1.0
2026-02-03,R2,p4,102,0,102,1.0
2026-02-03,R2,p1,50,0,50,1.0
2026-02-03,R2,p3,29,0,29,1.0
2026-02-03,R2,p2,50,0,50,1.0
2026-02-03,R2,p5,45,0,45,1.0
2026-02-03,R3,p4,51,0,51,1.0
2026-02-03,R3,p1,81,0,81,1.0
2026-02-03,R3,p3,107,0,107,1.0
2026-02-03,R3,p2,94,0,94,1.0
2026-02-03,R3,p5,64,0,64,1.0
2026-02-03,R4,p4,91,0,91,1.0
2026-02-03,R4,p1,35,0,35,1.0
2026-02-03,R4,p3,84,0,84,1.0
2026-02-03,R4,p2,27,0,27,1.0
2026-02-03,R4,p5,8,0,8,1.0
2026-02-03,R5,p4,23,0,23,1.0
2026-02-03,R5,p1,30,0,30,1.0
2026-02-03,R5,p3,64,0,64,1.0
2026-02-03,R5,p2,58,0,58,1.0
2026-02-03,R5,p5,117,0,117,1.0
2026-02-03,R6,p4,17,0,17,1.0
2026-02-03,R6,p1,56,0,56,1.0
2026-02-03,R6,p3,48,0,48,1.0
2026-02-03,R6,p2,55,0,55,1.0
2026-02-03,R6,p5,52,0,52,1.0
2026-02-03,R7,p4,7,0,7,1.0
2026-02-03,R7,p1,50,0,50,1.0
2026-02-03,R7,p3,28,0,28,1.0
2026-02-03,R7,p2,50,0,50,1.0
2026-02-03,R7,p5,21,0,21,1.0
2026-02-03,R8,p4,32,0,32,1.0
2026-02-03,R8,p1,107,0,107,1.0
2026-02-03,R8,p3,28,0,28,1.0
2026-02-03,R8,p2,130,0,130,1.0
2026-02-03,R8,p5,22,0,22,1.0
2026-02-03,R9,p4,103,0,103,1.0
2026-02-03,R9,p1,50,0,50,1.0
2026-02-03,R9,p3,57,0,57,1.0
2026-02-03,R9,p2,55,0,55,1.0
2026-02-03,R9,p5,63,0,63,1.0
2026-02-03,R10,p4,99,0,99,1.0
2026-02-03,R10,p1,18,0,18,1.0
2026-02-03,R10,p3,15,0,15,1.0
2026-02-03,R10,p2,20,0,20,1.0
2026-02-03,R10,p5,81,0,81,1.0
2026-02-04,R1,p4,29,0,29,1.0
2026-02-04,R1,p1,14,0,14,1.0
2026-02-04,R1,p3,22,0,22,1.0
2026-02-04,R1,p2,48,0,48,1.0
2026-02-04,R1,p5,63,0,63,1.0
2026-02-04,R2,p4,98,0,98,1.0
2026-02-04,R2,p1,36,0,36,1.0
2026-02-04,R2,p3,24,0,24,1.0
2026-02-04,R2,p2,64,0,64,1.0
2026-02-04,R2,p5,59,0,59,1.0
2026-02-04,R3,p4,20,0,20,1.0
2026-02-04,R3,p1,69,0,69,1.0
2026-02-04,R3,p3,6,0,6,1.0
2026-02-04,R3,p2,74,0,74,1.0
2026-02-04,R3,p5,100,0,100,1.0
2026-02-04,R4,p4,55,0,55,1.0
2026-02-04,R4,p1,15,0,15,1.0
2026-02-04,R4,p3,9,0,9,1.0
2026-02-04,R4,p2,40,0,40,1.0
2026-02-04,R4,p5,44,0,44,1.0
2026-02-04,R5,p4,48,0,48,1.0
2026-02-04,R5,p1,28,0,28,1.0
2026-02-04,R5,p3,79,0,79,1.0
2026-02-04,R5,p2,37,0,37,1.0
2026-02-04,R5,p5,95,0,95,1.0
2026-02-04,R6,p4,4,0,4,1.0
2026-02-04,R6,p1,104,0,104,1.0
2026-02-04,R6,p3,105,0,105,1.0
2026-02-04,R6,p2,45,0,45,1.0
2026-02-04,R6,p5,106,0,106,1.0
2026-02-04,R7,p4,51,0,51,1.0
2026-02-04,R7,p1,37,0,37,1.0
2026-02-04,R7,p3,99,0,99,1.0
2026-02-04,R7,p2,85,0,85,1.0
2026-02-04,R7,p5,39,0,39,1.0
2026-02-04,R8,p4,55,0,55,1.0
2026-02-04,R8,p1,108,0,108,1.0
2026-02-04,R8,p3,118,0,118,1.0
2026-02-04,R8,p2,199,0,199,1.0
2026-02-04,R8,p5,11,0,11,1.0
2026-02-04,R9,p4,129,0,129,1.0
2026-02-04,R9,p1,73,0,73,1.0
2026-02-04,R9,p3,70,0,70,1.0
2026-02-04,R9,p2,62,0,62,1.0
2026-02-04,R9,p5,45,0,45,1.0
2026-02-04,R10,p4,86,0,86,1.0
2026-02-04,R10,p1,10,0,10,1.0
2026-02-04,R10,p3,31,0,31,1.0
2026-02-04,R10,p2,16,0,16,1.0
2026-02-04,R10,p5,86,0,86,1.0
2026-02-05,R1,p4,17,0,17,1.0
2026-02-05,R1,p1,12,0,12,1.0
2026-02-05,R1,p3,36,0,36,1.0
2026-02-05,R1,p2,66,0,66,1.0
2026-02-05,R1,p5,57,0,57,1.0
2026-02-05,R2,p4,44,0,44,1.0
2026-02-05,R2,p1,86,0,86,1.0
2026-02-05,R2,p3,51,0,51,1.0
2026-02-05,R2,p2,52,0,52,1.0
2026-02-05,R2,p5,70,0,70,1.0
2026-02-05,R3,p4,142,0,142,1.0
2026-02-05,R3,p1,130,0,130,1.0
2026-02-05,R3,p3,131,0,131,1.0
2026-02-05,R3,p2,62,0,62,1.0
2026-02-05,R3,p5,30,0,30,1.0
2026-02-05,R4,p4,102,0,102,1.0
2026-02-05,R4,p1,9,0,9,1.0
2026-02-05,R4,p3,62,0,62,1.0
2026-02-05,R4,p2,18,0,18,1.0
2026-02-05,R4,p5,8,0,8,1.0
2026-02-05,R5,p4,46,0,46,1.0
2026-02-05,R5,p1,33,0,33,1.0
2026-02-05,R5,p3,112,0,112,1.0
2026-02-05,R5,p2,44,0,44,1.0
2026-02-05,R5,p5,73,0,73,1.0
2026-02-05,R6,p4,9,0,9,1.0
2026-02-05,R6,p1,44,0,44,1.0
2026-02-05,R6,p3,61,0,61,1.0
2026-02-05,R6,p2,72,0,72,1.0
2026-02-05,R6,p5,96,0,96,1.0
2026-02-05,R7,p4,83,0,83,1.0
2026-02-05,R7,p1,53,0,53,1.0
2026-02-05,R7,p3,45,0,45,1.0
2026-02-05,R7,p2,27,0,27,1.0
2026-02-05,R7,p5,16,0,16,1.0
2026-02-05,R8,p4,71,0,71,1.0
2026-02-05,R8,p1,95,0,95,1.0
2026-02-05,R8,p3,147,0,147,1.0
2026-02-05,R8,p2,199,0,199,1.0
2026-02-05,R8,p5,27,0,27,1.0
2026-02-05,R9,p4,103,0,103,1.0
2026-02-05,R9,p1,97,0,97,1.0
2026-02-05,R9,p3,76,0,76,1.0
2026-02-05,R9,p2,78,0,78,1.0
2026-02-05,R9,p5,42,0,42,1.0
2026-02-05,R10,p4,71,0,71,1.0
2026-02-05,R10,p1,7,0,7,1.0
2026-02-05,R10,p3,12,0,12,1.0
2026-02-05,R10,p2,17,0,17,1.0
2026-02-05,R10,p5,58,0,58,1.0
2026-02-06,R1,p4,23,0,23,1.0
2026-02-06,R1,p1,15,0,15,1.0
2026-02-06,R1,p3,25,0,25,1.0
2026-02-06,R1,p2,126,0,126,1.0
2026-02-06,R1,p5,119,0,119,1.0
2026-02-06,R2,p4,45,0,45,1.0
2026-02-06,R2,p1,86,0,86,1.0
2026-02-06,R2,p3,29,0,29,1.0
2026-02-06,R2,p2,96,0,96,1.0
2026-02-06,R2,p5,55,0,55,1.0
2026-02-06,R3,p4,58,0,58,1.0
2026-02-06,R3,p1,33,0,33,1.0
2026-02-06,R3,p3,97,0,97,1.0
2026-02-06,R3,p2,46,0,46,1.0
2026-02-06,R3,p5,26,0,26,1.0
2026-02-06,R4,p4,45,0,45,1.0
2026-02-06,R4,p1,3,0,3,1.0
2026-02-06,R4,p3,68,0,68,1.0
2026-02-06,R4,p2,34,0,34,1.0
2026-02-06,R4,p5,35,0,35,1.0
2026-02-06,R5,p4,40,0,40,1.0
2026-02-06,R5,p1,47,0,47,1.0
2026-02-06,R5,p3,151,0,151,1.0
2026-02-06,R5,p2,53,0,53,1.0
2026-02-06,R5,p5,92,0,92,1.0
2026-02-06,R6,p4,17,0,17,1.0
2026-02-06,R6,p1,36,0,36,1.0
2026-02-06,R6,p3,122,0,122,1.0
2026-02-06,R6,p2,79,0,79,1.0
2026-02-06,R6,p5,77,0,77,1.0
2026-02-06,R7,p4,65,0,65,1.0
2026-02-06,R7,p1,83,0,83,1.0
2026-02-06,R7,p3,40,0,40,1.0
2026-02-06,R7,p2,166,0,166,1.0
2026-02-06,R7,p5,26,0,26,1.0
2026-02-06,R8,p4,35,0,35,1.0
2026-02-06,R8,p1,181,0,181,1.0
2026-02-06,R8,p3,32,0,32,1.0
2026-02-06,R8,p2,135,0,135,1.0
2026-02-06,R8,p5,11,0,11,1.0
2026-02-06,R9,p4,113,0,113,1.0
2026-02-06,R9,p1,62,0,62,1.0
2026-02-06,R9,p3,93,0,93,1.0
2026-02-06,R9,p2,80,0,80,1.0
2026-02-06,R9,p5,76,0,76,1.0
2026-02-06,R10,p4,90,0,90,1.0
2026-02-06,R10,p1,14,0,14,1.0
2026-02-06,R10,p3,25,0,25,1.0
2026-02-06,R10,p2,16,0,16,1.0
2026-02-06,R10,p5,99,0,99,1.0
2026-02-07,R1,p4,70,0,70,1.0
2026-02-07,R1,p1,10,0,10,1.0
2026-02-07,R1,p3,37,0,37,1.0
2026-02-07,R1,p2,150,0,150,1.0
2026-02-07,R1,p5,92,0,92,1.0
2026-02-07,R2,p4,114,0,114,1.0
2026-02-07,R2,p1,49,0,49,1.0
2026-02-07,R2,p3,64,0,64,1.0
2026-02-07,R2,p2,45,0,45,1.0
2026-02-07,R2,p5,18,0,18,1.0
2026-02-07,R3,p4,72,0,72,1.0
2026-02-07,R3,p1,55,0,55,1.0
2026-02-07,R3,p3,35,0,35,1.0
2026-02-07,R3,p2,120,0,120,1.0
2026-02-07,R3,p5,96,0,96,1.0
2026-02-07,R4,p4,105,0,105,1.0
2026-02-07,R4,p1,26,0,26,1.0
2026-02-07,R4,p3,14,0,14,1.0
2026-02-07,R4,p2,31,0,31,1.0
2026-02-07,R4,p5,12,0,12,1.0
2026-02-07,R5,p4,36,0,36,1.0
2026-02-07,R5,p1,31,0,31,1.0
2026-02-07,R5,p3,78,0,78,1.0
