date,entity_id,entity_type,item_id,item_type,inventory_level,capacity
2026-03-31,W1,warehouse,p2,product,0,2598.0
2026-03-31,W1,warehouse,p3,product,0,2598.0
2026-03-31,W1,warehouse,p4,product,0,2598.0
2026-03-31,W1,warehouse,p5,product,0,2598.0
2026-03-31,W2,warehouse,p6,product,0,2490.0
2026-03-31,W2,warehouse,p1,product,0,2490.0
2026-03-31,W2,warehouse,p2,product,0,2490.0
2026-03-31,W2,warehouse,p3,product,0,2490.0
2026-03-31,W2,warehouse,p4,product,0,2490.0
2026-03-31,W2,warehouse,p5,product,0,2490.0
2026-03-31,W3,warehouse,p6,product,0,1640.0
2026-03-31,W3,warehouse,p1,product,0,1640.0
2026-03-31,W3,warehouse,p2,product,0,1640.0
2026-03-31,W3,warehouse,p3,product,0,1640.0
2026-03-31,W3,warehouse,p4,product,0,1640.0
2026-03-31,W3,warehouse,p5,product,0,1640.0
2026-03-31,W4,warehouse,p6,product,0,4612.0
2026-03-31,W4,warehouse,p1,product,0,4612.0
2026-03-31,W4,warehouse,p2,product,0,4612.0
2026-03-31,W4,warehouse,p3,product,0,4612.0
2026-03-31,W4,warehouse,p4,product,0,4612.0
2026-03-31,W4,warehouse,p5,product,0,4612.0
2026-03-31,R1,retailer,p1,product,0,
2026-03-31,R1,retailer,p2,product,0,
2026-03-31,R1,retailer,p3,product,0,
2026-03-31,R1,retailer,p4,product,0,
2026-03-31,R1,retailer,p5,product,0,
2026-03-31,R2,retailer,p1,product,0,
2026-03-31,R2,retailer,p2,product,0,
2026-03-31,R2,retailer,p3,product,0,
2026-03-31,R2,retailer,p4,product,0,
2026-03-31,R2,retailer,p5,product,0,
2026-03-31,R3,retailer,p1,product,0,
2026-03-31,R3,retailer,p2,product,0,
2026-03-31,R3,retailer,p3,product,0,
2026-03-31,R3,retailer,p4,product,0,
2026-03-31,R3,retailer,p5,product,0,
2026-03-31,R4,retailer,p1,product,0,
2026-03-31,R4,retailer,p2,product,0,
2026-03-31,R4,retailer,p3,product,0,
2026-03-31,R4,retailer,p4,product,0,
2026-03-31,R4,retailer,p5,product,0,
2026-03-31,R5,retailer,p1,product,0,
2026-03-31,R5,retailer,p2,product,0,
2026-03-31,R5,retailer,p3,product,0,
2026-03-31,R5,retailer,p4,product,0,
2026-03-31,R5,retailer,p5,product,0,
2026-03-31,R6,retailer,p1,product,0,
2026-03-31,R6,retailer,p2,product,0,
2026-03-31,R6,retailer,p3,product,0,
2026-03-31,R6,retailer,p4,product,0,
2026-03-31,R6,retailer,p5,product,0,
2026-03-31,R7,retailer,p1,product,0,
2026-03-31,R7,retailer,p2,product,0,
2026-03-31,R7,retailer,p3,product,0,
2026-03-31,R7,retailer,p4,product,0,
2026-03-31,R7,retailer,p5,product,0,
2026-03-31,R8,retailer,p1,product,0,
2026-03-31,R8,retailer,p2,product,0,
2026-03-31,R8,retailer,p3,product,0,
2026-03-31,R8,retailer,p4,product,0,
2026-03-31,R8,retailer,p5,product,0,
2026-03-31,R9,retailer,p1,product,0,
2026-03-31,R9,retailer,p2,product,0,
2026-03-31,R9,retailer,p3,product,0,
2026-03-31,R9,retailer,p4,product,0,
2026-03-31,R9,retailer,p5,product,0,
2026-03-31,R10,retailer,p1,product,0,
2026-03-31,R10,retailer,p2,product,0,
2026-03-31,R10,retailer,p3,product,0,
2026-03-31,R10,retailer,p4,product,0,
2026-03-31,R10,retailer,p5,product,0,
2026-04-01,S1,supplier,m4,material,1745,1745.0
2026-04-01,S1,supplier,m3,material,1296,1296.0
2026-04-01,S1,supplier,m2,material,502,502.0
2026-04-01,S1,supplier,m9,material,1892,1892.0
2026-04-01,S1,supplier,m5,material,1594,1594.0
2026-04-01,S1,supplier,m1,material,610,610.0
2026-04-01,S1,supplier,m8,material,717,717.0
2026-04-01,S1,supplier,m7,material,1472,1472.0
2026-04-01,S1,supplier,m10,material,1529,1529.0
2026-04-01,S1,supplier,m6,material,692,692.0
2026-04-01,S2,supplier,m9,material,1375,1375.0
2026-04-01,S2,supplier,m1,material,1213,1213.0
2026-04-01,S2,supplier,m4,material,1785,1785.0
2026-04-01,S2,supplier,m8,material,1100,1100.0
2026-04-01,S2,supplier,m2,material,1655,1655.0
2026-04-01,S2,supplier,m10,material,702,702.0
2026-04-01,S2,supplier,m7,material,1336,1336.0
2026-04-01,S2,supplier,m5,material,688,688.0
2026-04-01,S2,supplier,m6,material,1788,1788.0
2026-04-01,S2,supplier,m3,material,1433,1433.0
2026-04-01,S3,supplier,m1,material,823,823.0
2026-04-01,S3,supplier,m5,material,752,752.0
2026-04-01,S3,supplier,m2,material,1292,1292.0
2026-04-01,S3,supplier,m3,material,755,755.0
2026-04-01,S3,supplier,m9,material,1530,1530.0
2026-04-01,S4,supplier,m9,material,1959,1959.0
2026-04-01,S4,supplier,m6,material,1931,1931.0
2026-04-01,S4,supplier,m4,material,1552,1552.0
2026-04-01,S4,supplier,m3,material,1079,1079.0
2026-04-01,S4,supplier,m10,material,650,650.0
2026-04-01,S4,supplier,m7,material,1678,1678.0
2026-04-01,S4,supplier,m2,material,1801,1801.0
2026-04-01,S5,supplier,m3,material,1585,1585.0
2026-04-01,S5,supplier,m8,material,518,518.0
2026-04-01,S5,supplier,m6,material,994,994.0
2026-04-01,M1,manufacturer,m1,material,168,
2026-04-01,M1,manufacturer,m2,material,196,
2026-04-01,M1,manufacturer,m3,material,100,
2026-04-01,M1,manufacturer,p5,product,131,354.0
2026-04-01,M2,manufacturer,m1,material,84,
2026-04-01,M2,manufacturer,m2,material,210,
2026-04-01,M2,manufacturer,p3,product,138,415.0
2026-04-01,M3,manufacturer,m1,material,63,
2026-04-01,M3,manufacturer,m2,material,34,
2026-04-01,M3,manufacturer,m3,material,189,
2026-04-01,M3,manufacturer,p4,product,117,436.0
2026-04-01,W1,warehouse,p6,product,0,2598.0
2026-04-01,W1,warehouse,p1,product,0,2598.0
2026-04-01,W1,warehouse,p2,product,0,2598.0
2026-04-01,W1,warehouse,p3,product,0,2598.0
2026-04-01,W1,warehouse,p4,product,0,2598.0
2026-04-01,W1,warehouse,p5,product,0,2598.0
2026-04-01,W2,warehouse,p6,product,0,2490.0
2026-04-01,W2,warehouse,p1,product,0,2490.0
2026-04-01,W2,warehouse,p2,product,0,2490.0
2026-04-01,W2,warehouse,p3,product,0,2490.0
2026-04-01,W2,warehouse,p4,product,0,2490.0
2026-04-01,W2,warehouse,p5,product,0,2490.0
2026-04-01,W3,warehouse,p6,product,0,1640.0
2026-04-01,W3,warehouse,p1,product,0,1640.0
2026-04-01,W3,warehouse,p2,product,0,1640.0
2026-04-01,W3,warehouse,p3,product,0,1640.0
2026-04-01,W3,warehouse,p4,product,0,1640.0
2026-04-01,W3,warehouse,p5,product,0,1640.0
2026-04-01,W4,warehouse,p6,product,0,4612.0
2026-04-01,W4,warehouse,p1,product,0,4612.0
2026-04-01,W4,warehouse,p2,product,0,4612.0
2026-04-01,W4,warehouse,p3,product,0,4612.0
2026-04-01,W4,warehouse,p4,product,0,4612.0
2026-04-01,W4,warehouse,p5,product,0,4612.0
2026-04-01,R1,retailer,p1,product,0,
2026-04-01,R1,retailer,p2,product,0,
2026-04-01,R1,retailer,p3,product,0,
2026-04-01,R1,retailer,p4,product,0,
2026-04-01,R1,retailer,p5,product,0,
2026-04-01,R2,retailer,p1,product,0,
2026-04-01,R2,retailer,p2,product,0,
2026-04-01,R2,retailer,p3,product,0,
2026-04-01,R2,retailer,p4,product,0,
2026-04-01,R2,retailer,p5,product,0,
2026-04-01,R3,retailer,p1,product,0,
2026-04-01,R3,retailer,p2,product,0,
2026-04-01,R3,retailer,p3,product,0,
2026-04-01,R3,retailer,p4,product,0,
2026-04-01,R3,retailer,p5,product,0,
2026-04-01,R4,retailer,p1,product,0,
2026-04-01,R4,retailer,p2,product,0,
2026-04-01,R4,retailer,p3,product,0,
2026-04-01,R4,retailer,p4,product,0,
2026-04-01,R4,retailer,p5,product,0,
2026-04-01,R5,retailer,p1,product,0,
2026-04-01,R5,retailer,p2,product,0,
2026-04-01,R5,retailer,p3,product,0,
2026-04-01,R5,retailer,p4,product,0,
2026-04-01,R5,retailer,p5,product,0,
2026-04-01,R6,retailer,p1,product,0,
2026-04-01,R6,retailer,p2,product,0,
2026-04-01,R6,retailer,p3,product,0,
2026-04-01,R6,retailer,p4,product,0,
2026-04-01,R6,retailer,p5,product,0,
2026-04-01,R7,retailer,p1,product,0,
2026-04-01,R7,retailer,p2,product,0,
2026-04-01,R7,retailer,p3,product,0,
2026-04-01,R7,retailer,p4,product,0,
2026-04-01,R7,retailer,p5,product,0,
2026-04-01,R8,retailer,p1,product,0,
2026-04-01,R8,retailer,p2,product,0,
2026-04-01,R8,retailer,p3,product,0,
2026-04-01,R8,retailer,p4,product,0,
2026-04-01,R8,retailer,p5,product,0,
2026-04-01,R9,retailer,p1,product,0,
2026-04-01,R9,retailer,p2,product,0,
2026-04-01,R9,retailer,p3,product,0,
2026-04-01,R9,retailer,p4,product,0,
2026-04-01,R9,retailer,p5,product,0,
2026-04-01,R10,retailer,p1,product,0,
2026-04-01,R10,retailer,p2,product,0,
2026-04-01,R10,retailer,p3,product,0,
2026-04-01,R10,retailer,p4,product,0,
2026-04-01,R10,retailer,p5,product,0,
2026-04-02,S1,supplier,m4,material,1745,1745.0
2026-04-02,S1,supplier,m3,material,1296,1296.0
2026-04-02,S1,supplier,m2,material,502,502.0
2026-04-02,S1,supplier,m9,material,1892,1892.0
2026-04-02,S1,supplier,m5,material,1594,1594.0
2026-04-02,S1,supplier,m1,material,610,610.0
2026-04-02,S1,supplier,m8,material,717,717.0
2026-04-02,S1,supplier,m7,material,1472,1472.0
2026-04-02,S1,supplier,m10,material,1529,1529.0
2026-04-02,S1,supplier,m6,material,692,692.0
2026-04-02,S2,supplier,m9,material,1375,1375.0
2026-04-02,S2,supplier,m1,material,1213,1213.0
2026-04-02,S2,supplier,m4,material,1785,1785.0
2026-04-02,S2,supplier,m8,material,1100,1100.0
2026-04-02,S2,supplier,m2,material,1655,1655.0
2026-04-02,S2,supplier,m10,material,702,702.0
2026-04-02,S2,supplier,m7,material,1336,1336.0
2026-04-02,S2,supplier,m5,material,688,688.0
2026-04-02,S2,supplier,m6,material,1788,1788.0
2026-04-02,S2,supplier,m3,material,1433,1433.0
2026-04-02,S3,supplier,m1,material,823,823.0
2026-04-02,S3,supplier,m5,material,752,752.0
2026-04-02,S3,supplier,m2,material,1292,1292.0
2026-04-02,S3,supplier,m3,material,755,755.0
2026-04-02,S3,supplier,m9,material,1530,1530.0
2026-04-02,S4,supplier,m9,material,1959,1959.0
2026-04-02,S4,supplier,m6,material,1931,1931.0
2026-04-02,S4,supplier,m4,material,1552,1552.0
2026-04-02,S4,supplier,m3,material,1079,1079.0
2026-04-02,S4,supplier,m10,material,650,650.0
2026-04-02,S4,supplier,m7,material,1678,1678.0
2026-04-02,S4,supplier,m2,material,1801,1801.0
2026-04-02,S5,supplier,m3,material,1585,1585.0
2026-04-02,S5,supplier,m8,material,518,518.0
2026-04-02,S5,supplier,m6,material,994,994.0
2026-04-02,M1,manufacturer,m1,material,168,
2026-04-02,M1,manufacturer,m2,material,196,
2026-04-02,M1,manufacturer,m3,material,100,
2026-04-02,M1,manufacturer,p5,product,131,354.0
2026-04-02,M2,manufacturer,m1,material,84,
2026-04-02,M2,manufacturer,m2,material,210,
2026-04-02,M2,manufacturer,p3,product,138,415.0
2026-04-02,M3,manufacturer,m1,material,63,
2026-04-02,M3,manufacturer,m2,material,34,
2026-04-02,M3,manufacturer,m3,material,189,
2026-04-02,M3,manufacturer,p4,product,117,436.0
2026-04-02,W1,warehouse,p6,product,0,2598.0
2026-04-02,W1,warehouse,p1,product,0,2598.0
2026-04-02,W1,warehouse,p2,product,0,2598.0
2026-04-02,W1,warehouse,p3,product,0,2598.0
2026-04-02,W1,warehouse,p4,product,0,2598.0
2026-04-02,W1,warehouse,p5,product,0,2598.0
2026-04-02,W2,warehouse,p6,product,0,2490.0
2026-04-02,W2,warehouse,p1,product,0,2490.0
2026-04-02,W2,warehouse,p2,product,0,2490.0
2026-04-02,W2,warehouse,p3,product,0,2490.0
2026-04-02,W2,warehouse,p4,product,0,2490.0
2026-04-02,W2,warehouse,p5,product,0,2490.0
2026-04-02,W3,warehouse,p6,product,0,1640.0
2026-04-02,W3,warehouse,p1,product,0,1640.0
2026-04-02,W3,warehouse,p2,product,0,1640.0
2026-04-02,W3,warehouse,p3,product,0,1640.0
2026-04-02,W3,warehouse,p4,product,0,1640.0
2026-04-02,W3,warehouse,p5,product,0,1640.0
2026-04-02,W4,warehouse,p6,product,0,4612.0
2026-04-02,W4,warehouse,p1,product,0,4612.0
2026-04-02,W4,warehouse,p2,product,0,4612.0
2026-04-02,W4,warehouse,p3,product,0,4612.0
2026-04-02,W4,warehouse,p4,product,0,4612.0
2026-04-02,W4,warehouse,p5,product,0,4612.0
2026-04-02,R1,retailer,p1,product,0,
2026-04-02,R1,retailer,p2,product,0,
2026-04-02,R1,retailer,p3,product,0,
2026-04-02,R1,retailer,p4,product,0,
2026-04-02,R1,retailer,p5,product,0,
2026-04-02,R2,retailer,p1,product,0,
2026-04-02,R2,retailer,p2,product,0,
2026-04-02,R2,retailer,p3,product,0,
2026-04-02,R2,retailer,p4,product,0,
2026-04-02,R2,retailer,p5,product,0,
2026-04-02,R3,retailer,p1,product,0,
2026-04-02,R3,retailer,p2,product,0,
2026-04-02,R3,retailer,p3,product,0,
2026-04-02,R3,retailer,p4,product,0,
2026-04-02,R3,retailer,p5,product,0,
2026-04-02,R4,retailer,p1,product,0,
2026-04-02,R4,retailer,p2,product,0,
2026-04-02,R4,retailer,p3,product,0,
2026-04-02,R4,retailer,p4,product,0,
2026-04-02,R4,retailer,p5,product,0,
2026-04-02,R5,retailer,p1,product,0,
2026-04-02,R5,retailer,p2,product,0,
2026-04-02,R5,retailer,p3,product,0,
2026-04-02,R5,retailer,p4,product,0,
2026-04-02,R5,retailer,p5,product,0,
2026-04-02,R6,retailer,p1,product,0,
2026-04-02,R6,retailer,p2,product,0,
2026-04-02,R6,retailer,p3,product,0,
2026-04-02,R6,retailer,p4,product,0,
2026-04-02,R6,retailer,p5,product,0,
2026-04-02,R7,retailer,p1,product,0,
2026-04-02,R7,retailer,p2,product,0,
2026-04-02,R7,retailer,p3,product,0,
2026-04-02,R7,retailer,p4,product,0,
2026-04-02,R7,retailer,p5,product,0,
2026-04-02,R8,retailer,p1,product,0,
2026-04-02,R8,retailer,p2,product,0,
2026-04-02,R8,retailer,p3,product,0,
2026-04-02,R8,retailer,p4,product,0,
2026-04-02,R8,retailer,p5,product,0,
2026-04-02,R9,retailer,p1,product,0,
2026-04-02,R9,retailer,p2,product,0,
2026-04-02,R9,retailer,p3,product,0,
2026-04-02,R9,retailer,p4,product,0,
2026-04-02,R9,retailer,p5,product,0,
2026-04-02,R10,retailer,p1,product,0,
2026-04-02,R10,retailer,p2,product,0,
2026-04-02,R10,retailer,p3,product,0,
2026-04-02,R10,retailer,p4,product,0,
2026-04-02,R10,retailer,p5,product,0,
2026-04-03,S1,supplier,m4,material,1745,1745.0
2026-04-03,S1,supplier,m3,material,1296,1296.0
2026-04-03,S1,supplier,m2,material,502,502.0
2026-04-03,S1,supplier,m9,material,1892,1892.0
2026-04-03,S1,supplier,m5,material,1594,1594.0
2026-04-03,S1,supplier,m1,material,610,610.0
2026-04-03,S1,supplier,m8,material,717,717.0
2026-04-03,S1,supplier,m7,material,1472,1472.0
2026-04-03,S1,supplier,m10,material,1529,1529.0
2026-04-03,S1,supplier,m6,material,692,692.0
2026-04-03,S2,supplier,m9,material,1375,1375.0
2026-04-03,S2,supplier,m1,material,1213,1213.0
2026-04-03,S2,supplier,m4,material,1785,1785.0
2026-04-03,S2,supplier,m8,material,1100,1100.0
2026-04-03,S2,supplier,m2,material,1655,1655.0
2026-04-03,S2,supplier,m10,material,702,702.0
2026-04-03,S2,supplier,m7,material,1336,1336.0
2026-04-03,S2,supplier,m5,material,688,688.0
2026-04-03,S2,supplier,m6,material,1788,1788.0
2026-04-03,S2,supplier,m3,material,1433,1433.0
2026-04-03,S3,supplier,m1,material,823,823.0
2026-04-03,S3,supplier,m5,material,752,752.0
2026-04-03,S3,supplier,m2,material,1292,1292.0
2026-04-03,S3,supplier,m3,material,755,755.0
2026-04-03,S3,supplier,m9,material,1530,1530.0
2026-04-03,S4,supplier,m9,material,1959,1959.0
2026-04-03,S4,supplier,m6,material,1931,1931.0
2026-04-03,S4,supplier,m4,material,1552,1552.0
2026-04-03,S4,supplier,m3,material,1079,1079.0
2026-04-03,S4,supplier,m10,material,650,650.0
2026-04-03,S4,supplier,m7,material,1678,1678.0
2026-04-03,S4,supplier,m2,material,1801,1801.0
2026-04-03,S5,supplier,m3,material,1585,1585.0
2026-04-03,S5,supplier,m8,material,518,518.0
2026-04-03,S5,supplier,m6,material,994,994.0
2026-04-03,M1,manufacturer,m1,material,168,
2026-04-03,M1,manufacturer,m2,material,196,
2026-04-03,M1,manufacturer,m3,material,100,
2026-04-03,M1,manufacturer,p5,product,131,354.0
2026-04-03,M2,manufacturer,m1,material,84,
2026-04-03,M2,manufacturer,m2,material,210,
2026-04-03,M2,manufacturer,p3,product,138,415.0
2026-04-03,M3,manufacturer,m1,material,63,
2026-04-03,M3,manufacturer,m2,material,34,
2026-04-03,M3,manufacturer,m3,material,189,
2026-04-03,M3,manufacturer,p4,product,117,436.0
2026-04-03,W1,warehouse,p6,product,0,2598.0
2026-04-03,W1,warehouse,p1,product,0,2598.0
2026-04-03,W1,warehouse,p2,product,0,2598.0
2026-04-03,W1,warehouse,p3,product,0,2598.0
2026-04-03,W1,warehouse,p4,product,0,2598.0
2026-04-03,W1,warehouse,p5,product,0,2598.0
2026-04-03,W2,warehouse,p6,product,0,2490.0
2026-04-03,W2,warehouse,p1,product,0,2490.0
2026-04-03,W2,warehouse,p2,product,0,2490.0
2026-04-03,W2,warehouse,p3,product,0,2490.0
2026-04-03,W2,warehouse,p4,product,0,2490.0
2026-04-03,W2,warehouse,p5,product,0,2490.0
2026-04-03,W3,warehouse,p6,product,0,1640.0
2026-04-03,W3,warehouse,p1,product,0,1640.0
2026-04-03,W3,warehouse,p2,product,0,1640.0
2026-04-03,W3,warehouse,p3,product,0,1640.0
2026-04-03,W3,warehouse,p4,product,0,1640.0
2026-04-03,W3,warehouse,p5,product,0,1640.0
2026-04-03,W4,warehouse,p6,product,0,4612.0
2026-04-03,W4,warehouse,p1,product,0,4612.0
2026-04-03,W4,warehouse,p2,product,0,4612.0
2026-04-03,W4,warehouse,p3,product,0,4612.0
2026-04-03,W4,warehouse,p4,product,0,4612.0
2026-04-03,W4,warehouse,p5,product,0,4612.0
2026-04-03,R1,retailer,p1,product,0,
2026-04-03,R1,retailer,p2,product,0,
2026-04-03,R1,retailer,p3,product,0,
2026-04-03,R1,retailer,p4,product,0,
2026-04-03,R1,retailer,p5,product,0,
2026-04-03,R2,retailer,p1,product,0,
2026-04-03,R2,retailer,p2,product,0,
2026-04-03,R2,retailer,p3,product,0,
2026-04-03,R2,retailer,p4,product,0,
2026-04-03,R2,retailer,p5,product,0,
2026-04-03,R3,retailer,p1,product,0,
2026-04-03,R3,retailer,p2,product,0,
2026-04-03,R3,retailer,p3,product,0,
2026-04-03,R3,retailer,p4,product,0,
2026-04-03,R3,retailer,p5,product,0,
2026-04-03,R4,retailer,p1,product,0,
2026-04-03,R4,retailer,p2,product,0,
2026-04-03,R4,retailer,p3,product,0,
2026-04-03,R4,retailer,p4,product,0,
2026-04-03,R4,retailer,p5,product,0,
2026-04-03,R5,retailer,p1,product,0,
2026-04-03,R5,retailer,p2,product,0,
2026-04-03,R5,retailer,p3,product,0,
2026-04-03,R5,retailer,p4,product,0,
2026-04-03,R5,retailer,p5,product,0,
2026-04-03,R6,retailer,p1,product,0,
2026-04-03,R6,retailer,p2,product,0,
2026-04-03,R6,retailer,p3,product,0,
2026-04-03,R6,retailer,p4,product,0,
2026-04-03,R6,retailer,p5,product,0,
2026-04-03,R7,retailer,p1,product,0,
2026-04-03,R7,retailer,p2,product,0,
2026-04-03,R7,retailer,p3,product,0,
2026-04-03,R7,retailer,p4,product,0,
2026-04-03,R7,retailer,p5,product,0,
2026-04-03,R8,retailer,p1,product,0,
2026-04-03,R8,retailer,p2,product,0,
2026-04-03,R8,retailer,p3,product,0,
2026-04-03,R8,retailer,p4,product,0,
2026-04-03,R8,retailer,p5,product,0,
2026-04-03,R9,retailer,p1,product,0,
2026-04-03,R9,retailer,p2,product,0,
2026-04-03,R9,retailer,p3,product,0,
2026-04-03,R9,retailer,p4,product,0,
2026-04-03,R9,retailer,p5,product,0,
2026-04-03,R10,retailer,p1,product,0,
2026-04-03,R10,retailer,p2,product,0,
2026-04-03,R10,retailer,p3,product,0,
2026-04-03,R10,retailer,p4,product,0,
2026-04-03,R10,retailer,p5,product,0,
2026-04-04,S1,supplier,m4,material,1745,1745.0
2026-04-04,S1,supplier,m3,material,1296,1296.0
2026-04-04,S1,supplier,m2,material,502,502.0
2026-04-04,S1,supplier,m9,material,1892,1892.0
2026-04-04,S1,supplier,m5,material,1594,1594.0
2026-04-04,S1,supplier,m1,material,610,610.0
2026-04-04,S1,supplier,m8,material,717,717.0
2026-04-04,S1,supplier,m7,material,1472,1472.0
2026-04-04,S1,supplier,m10,material,1529,1529.0
2026-04-04,S1,supplier,m6,material,692,692.0
2026-04-04,S2,supplier,m9,material,1375,1375.0
2026-04-04,S2,supplier,m1,material,1213,1213.0
2026-04-04,S2,supplier,m4,material,1785,1785.0
2026-04-04,S2,supplier,m8,material,1100,1100.0
2026-04-04,S2,supplier,m2,material,1655,1655.0
2026-04-04,S2,supplier,m10,material,702,702.0
2026-04-04,S2,supplier,m7,material,1336,1336.0
2026-04-04,S2,supplier,m5,material,688,688.0
2026-04-04,S2,supplier,m6,material,1788,1788.0
2026-04-04,S2,supplier,m3,material,1433,1433.0
2026-04-04,S3,supplier,m1,material,823,823.0
2026-04-04,S3,supplier,m5,material,752,752.0
2026-04-04,S3,supplier,m2,material,1292,1292.0
2026-04-04,S3,supplier,m3,material,755,755.0
2026-04-04,S3,supplier,m9,material,1530,1530.0
2026-04-04,S4,supplier,m9,material,1959,1959.0
2026-04-04,S4,supplier,m6,material,1931,1931.0
2026-04-04,S4,supplier,m4,material,1552,1552.0
2026-04-04,S4,supplier,m3,material,1079,1079.0
2026-04-04,S4,supplier,m10,material,650,650.0
2026-04-04,S4,supplier,m7,material,1678,1678.0
2026-04-04,S4,supplier,m2,material,1801,1801.0
2026-04-04,S5,supplier,m3,material,1585,1585.0
2026-04-04,S5,supplier,m8,material,518,518.0
2026-04-04,S5,supplier,m6,material,994,994.0
2026-04-04,M1,manufacturer,m1,material,168,
2026-04-04,M1,manufacturer,m2,material,196,
2026-04-04,M1,manufacturer,m3,material,100,
2026-04-04,M1,manufacturer,p5,product,131,354.0
2026-04-04,M2,manufacturer,m1,material,84,
2026-04-04,M2,manufacturer,m2,material,210,
2026-04-04,M2,manufacturer,p3,product,138,415.0
2026-04-04,M3,manufacturer,m1,material,63,
2026-04-04,M3,manufacturer,m2,material,34,
2026-04-04,M3,manufacturer,m3,material,189,
2026-04-04,M3,manufacturer,p4,product,117,436.0
2026-04-04,W1,warehouse,p6,product,0,2598.0
2026-04-04,W1,warehouse,p1,product,0,2598.0
2026-04-04,W1,warehouse,p2,product,0,2598.0
2026-04-04,W1,warehouse,p3,product,0,2598.0
2026-04-04,W1,warehouse,p4,product,0,2598.0
2026-04-04,W1,warehouse,p5,product,0,2598.0
2026-04-04,W2,warehouse,p6,product,0,2490.0
2026-04-04,W2,warehouse,p1,product,0,2490.0
2026-04-04,W2,warehouse,p2,product,0,2490.0
2026-04-04,W2,warehouse,p3,product,0,2490.0
2026-04-04,W2,warehouse,p4,product,0,2490.0
2026-04-04,W2,warehouse,p5,product,0,2490.0
2026-04-04,W3,warehouse,p6,product,0,1640.0
2026-04-04,W3,warehouse,p1,product,0,1640.0
2026-04-04,W3,warehouse,p2,product,0,1640.0
2026-04-04,W3,warehouse,p3,product,0,1640.0
2026-04-04,W3,warehouse,p4,product,0,1640.0
2026-04-04,W3,warehouse,p5,product,0,1640.0
2026-04-04,W4,warehouse,p6,product,0,4612.0
2026-04-04,W4,warehouse,p1,product,0,4612.0
2026-04-04,W4,warehouse,p2,product,0,4612.0
2026-04-04,W4,warehouse,p3,product,0,4612.0
2026-04-04,W4,warehouse,p4,product,0,4612.0
2026-04-04,W4,warehouse,p5,product,0,4612.0
2026-04-04,R1,retailer,p1,product,0,
2026-04-04,R1,retailer,p2,product,0,
2026-04-04,R1,retailer,p3,product,0,
2026-04-04,R1,retailer,p4,product,0,
2026-04-04,R1,retailer,p5,product,0,
2026-04-04,R2,retailer,p1,product,0,
2026-04-04,R2,retailer,p2,product,0,
2026-04-04,R2,retailer,p3,product,0,
2026-04-04,R2,retailer,p4,product,0,
2026-04-04,R2,retailer,p5,product,0,
2026-04-04,R3,retailer,p1,product,0,
2026-04-04,R3,retailer,p2,product,0,
2026-04-04,R3,retailer,p3,product,0,
2026-04-04,R3,retailer,p4,product,0,
2026-04-04,R3,retailer,p5,product,0,
2026-04-04,R4,retailer,p1,product,0,
2026-04-04,R4,retailer,p2,product,0,
2026-04-04,R4,retailer,p3,product,0,
2026-04-04,R4,retailer,p4,product,0,
2026-04-04,R4,retailer,p5,product,0,
2026-04-04,R5,retailer,p1,product,0,
2026-04-04,R5,retailer,p2,product,0,
2026-04-04,R5,retailer,p3,product,0,
2026-04-04,R5,retailer,p4,product,0,
2026-04-04,R5,retailer,p5,product,0,
2026-04-04,R6,retailer,p1,product,0,
2026-04-04,R6,retailer,p2,product,0,
2026-04-04,R6,retailer,p3,product,0,
2026-04-04,R6,retailer,p4,product,0,
2026-04-04,R6,retailer,p5,product,0,
2026-04-04,R7,retailer,p1,product,0,
2026-04-04,R7,retailer,p2,product,0,
2026-04-04,R7,retailer,p3,product,0,
2026-04-04,R7,retailer,p4,product,0,
2026-04-04,R7,retailer,p5,product,0,
2026-04-04,R8,retailer,p1,product,0,
2026-04-04,R8,retailer,p2,product,0,
2026-04-04,R8,retailer,p3,product,0,
2026-04-04,R8,retailer,p4,product,0,
2026-04-04,R8,retailer,p5,product,0,
2026-04-04,R9,retailer,p1,product,0,
2026-04-04,R9,retailer,p2,product,0,
2026-04-04,R9,retailer,p3,product,0,
2026-04-04,R9,retailer,p4,product,0,
2026-04-04,R9,retailer,p5,product,0,
2026-04-04,R10,retailer,p1,product,0,
2026-04-04,R10,retailer,p2,product,0,
2026-04-04,R10,retailer,p3,product,0,
2026-04-04,R10,retailer,p4,product,0,
2026-04-04,R10,retailer,p5,product,0,
2026-04-05,S1,supplier,m4,material,1745,1745.0
2026-04-05,S1,supplier,m3,material,1296,1296.0
2026-04-05,S1,supplier,m2,material,502,502.0
2026-04-05,S1,supplier,m9,material,1892,1892.0
2026-04-05,S1,supplier,m5,material,1594,1594.0
2026-04-05,S1,supplier,m1,material,610,610.0
2026-04-05,S1,supplier,m8,material,717,717.0
2026-04-05,S1,supplier,m7,material,1472,1472.0
2026-04-05,S1,supplier,m10,material,1529,1529.0
2026-04-05,S1,supplier,m6,material,692,692.0
2026-04-05,S2,supplier,m9,material,1375,1375.0
2026-04-05,S2,supplier,m1,material,1213,1213.0
2026-04-05,S2,supplier,m4,material,1785,1785.0
2026-04-05,S2,supplier,m8,material,1100,1100.0
2026-04-05,S2,supplier,m2,material,1655,1655.0
2026-04-05,S2,supplier,m10,material,702,702.0
2026-04-05,S2,supplier,m7,material,1336,1336.0
2026-04-05,S2,supplier,m5,material,688,688.0
2026-04-05,S2,supplier,m6,material,1788,1788.0
